,data_name,model_name,loss_name,iter,best_epoch,test_iou,test_dice,test_precision,test_recall,test_f1
201,CVC-ClinicDB,ESFPNet,FocalWithContextualLoss,1.0,59.0,0.79229933,0.863466382,0.889190257,0.884543359,0.863466382
202,CVC-ClinicDB,ESFPNet,FocalWithContextualLoss,2.0,132.0,0.787850499,0.862064838,0.871385515,0.878175855,0.862064838
203,CVC-ClinicDB,ESFPNet,FocalWithContextualLoss,3.0,109.0,0.767873466,0.832957804,0.89898783,0.828282893,0.832957804
204,CVC-ClinicDB,ESFPNet,FocalWithContextualLoss,4.0,103.0,0.816752911,0.884671986,0.933403671,0.872691154,0.884671986
205,CVC-ClinicDB,ESFPNet,BCEWithContextualLoss,0.0,83.0,0.791417181,0.860987723,0.903419852,0.85840106,0.860987723
206,CVC-ClinicDB,ESFPNet,BCEWithContextualLoss,1.0,125.0,0.793298781,0.869870305,0.87625432,0.889135957,0.869870305
207,CVC-ClinicDB,ESFPNet,BCEWithContextualLoss,2.0,70.0,0.781937599,0.857709765,0.897749126,0.860273778,0.857709765
208,CVC-ClinicDB,ESFPNet,BCEWithContextualLoss,3.0,58.0,0.78275907,0.857629299,0.878796458,0.864856899,0.857629299
209,CVC-ClinicDB,ESFPNet,BCEWithContextualLoss,4.0,60.0,0.803701341,0.877806544,0.901489079,0.880796254,0.877806544
210,CVC-ClinicDB,ESFPNet,IoUWithTVLoss_tar,0.0,67.0,0.779918969,0.855771601,0.83255899,0.899925292,0.855771601
211,CVC-ClinicDB,ESFPNet,IoUWithTVLoss_tar,1.0,80.0,0.784402251,0.868375301,0.851877093,0.907518804,0.868375361
212,CVC-ClinicDB,ESFPNet,IoUWithTVLoss_tar,2.0,117.0,0.781077743,0.858095765,0.857524991,0.889805377,0.858095765
213,CVC-ClinicDB,ESFPNet,IoUWithTVLoss_tar,3.0,94.0,0.773249269,0.847101688,0.863493979,0.87435621,0.847101688
214,CVC-ClinicDB,ESFPNet,IoUWithTVLoss_tar,4.0,179.0,0.823124886,0.894919097,0.888798118,0.919523478,0.894919097
215,CVC-ClinicDB,ESFPNet,DiceWeightedLoss,0.0,191.0,0.151416153,0.248254895,0.159443051,0.836515784,0.24825488
216,CVC-ClinicDB,ESFPNet,DiceWeightedLoss,1.0,127.0,0.181945205,0.286094278,0.195703998,0.811195135,0.286094278
217,CVC-ClinicDB,ESFPNet,DiceWeightedLoss,2.0,172.0,0.161414221,0.260611027,0.175339058,0.782725513,0.260611027
218,CVC-ClinicDB,ESFPNet,DiceWeightedLoss,3.0,124.0,0.172956198,0.276034534,0.184916884,0.795650005,0.276034534
219,CVC-ClinicDB,ESFPNet,DiceWeightedLoss,4.0,77.0,0.151681438,0.25263378,0.162632629,0.785979569,0.25263378
220,CVC-ClinicDB,ESFPNet,BCEWeightedLoss,0.0,102.0,0.185431942,0.292976171,0.197263435,0.819964707,0.292976201
221,CVC-ClinicDB,ESFPNet,BCEWeightedLoss,1.0,69.0,0.220133156,0.333381951,0.24040474,0.797461092,0.333381951
222,CVC-ClinicDB,ESFPNet,BCEWeightedLoss,2.0,93.0,0.185110956,0.291200221,0.19989422,0.819614351,0.291200221
223,CVC-ClinicDB,ESFPNet,BCEWeightedLoss,3.0,91.0,0.194530204,0.304556459,0.205204174,0.836503148,0.304556459
224,CVC-ClinicDB,ESFPNet,BCEWeightedLoss,4.0,117.0,0.191549659,0.306747288,0.205956161,0.815768778,0.306747288
225,CVC-ClinicDB,ESFPNet,IoUWeightedLoss,0.0,100.0,0.795758843,0.865570366,0.863015115,0.885652781,0.865570366
226,CVC-ClinicDB,ESFPNet,IoUWeightedLoss,1.0,81.0,0.789513409,0.868750215,0.870230198,0.888779938,0.868750215
227,CVC-ClinicDB,ESFPNet,IoUWeightedLoss,2.0,166.0,0.801054716,0.868099809,0.913166344,0.868269622,0.868099809
228,CVC-ClinicDB,ESFPNet,IoUWeightedLoss,3.0,151.0,0.801189065,0.87310189,0.891849458,0.880027413,0.87310189
229,CVC-ClinicDB,ESFPNet,IoUWeightedLoss,4.0,142.0,0.825147033,0.894274592,0.911837518,0.894089699,0.894274652
230,CVC-ClinicDB,ESFPNet,FocalWithEdgeLoss,0.0,109.0,0.798881769,0.867327452,0.881121695,0.874274611,0.867327452
231,CVC-ClinicDB,ESFPNet,FocalWithEdgeLoss,1.0,84.0,0.799782813,0.877811074,0.885040522,0.888252854,0.877811074
232,CVC-ClinicDB,ESFPNet,FocalWithEdgeLoss,2.0,84.0,0.785611272,0.865465581,0.884781063,0.863442123,0.865465641
233,CVC-ClinicDB,ESFPNet,FocalWithEdgeLoss,3.0,124.0,0.797014058,0.870382071,0.915708899,0.860251546,0.870382011
234,CVC-ClinicDB,ESFPNet,FocalWithEdgeLoss,4.0,80.0,0.816234767,0.89182061,0.912772596,0.883559287,0.89182061
235,CVC-ClinicDB,ESFPNet,BCEWithEdgeLoss,0.0,131.0,0.804486394,0.873584867,0.903836727,0.876269758,0.873584867
236,CVC-ClinicDB,ESFPNet,BCEWithEdgeLoss,1.0,113.0,0.79837203,0.876626134,0.883889973,0.885415494,0.876626134
237,CVC-ClinicDB,ESFPNet,BCEWithEdgeLoss,2.0,180.0,0.797164738,0.871635139,0.884453297,0.881774604,0.871635139
238,CVC-ClinicDB,ESFPNet,BCEWithEdgeLoss,3.0,159.0,0.78804028,0.861356378,0.872899055,0.865693271,0.861356378
239,CVC-ClinicDB,ESFPNet,BCEWithEdgeLoss,4.0,92.0,0.822622061,0.895106852,0.919788182,0.883555591,0.895106792
240,CVC-ClinicDB,DeepLab_V3+,IoUWithGaussianLoss,0.0,39.0,0.801441908,0.861813247,0.919368923,0.869871259,0.861813247
241,CVC-ClinicDB,DeepLab_V3+,IoUWithGaussianLoss,1.0,30.0,0.784897149,0.857192695,0.92694813,0.842925251,0.857192695
242,CVC-ClinicDB,DeepLab_V3+,IoUWithGaussianLoss,2.0,38.0,0.815423191,0.881796777,0.908379436,0.897457361,0.881796777
243,CVC-ClinicDB,DeepLab_V3+,IoUWithGaussianLoss,3.0,88.0,0.810581505,0.874846816,0.932548165,0.866171956,0.874846816
244,CVC-ClinicDB,DeepLab_V3+,IoUWithGaussianLoss,4.0,29.0,0.83753264,0.904540122,0.92857343,0.894221485,0.904540122
245,CVC-ClinicDB,DeepLab_V3+,BCEWithGaussianLoss,0.0,46.0,0.787820756,0.855533242,0.897728086,0.871946812,0.855533242
246,CVC-ClinicDB,DeepLab_V3+,BCEWithGaussianLoss,1.0,122.0,0.79887116,0.868669212,0.917483568,0.862448871,0.868669212
247,CVC-ClinicDB,DeepLab_V3+,BCEWithGaussianLoss,2.0,100.0,0.816529393,0.881197155,0.908743143,0.897870243,0.881197155
248,CVC-ClinicDB,DeepLab_V3+,BCEWithGaussianLoss,3.0,128.0,0.814104438,0.880080819,0.910991728,0.885885119,0.88008076
249,CVC-ClinicDB,DeepLab_V3+,BCEWithGaussianLoss,4.0,74.0,0.83974278,0.902941525,0.923868716,0.902784348,0.902941525
250,CVC-ClinicDB,DeepLab_V3+,DiceWithGaussianLoss,0.0,35.0,0.809949875,0.872841001,0.917147338,0.879096448,0.872841001
251,CVC-ClinicDB,DeepLab_V3+,DiceWithGaussianLoss,1.0,41.0,0.800738633,0.868774593,0.924425185,0.858408391,0.868774533
252,CVC-ClinicDB,DeepLab_V3+,DiceWithGaussianLoss,2.0,22.0,0.791057229,0.86187762,0.902216256,0.874584198,0.86187762
253,CVC-ClinicDB,DeepLab_V3+,DiceWithGaussianLoss,3.0,32.0,0.799386561,0.861318469,0.931244195,0.84829247,0.861318469
254,CVC-ClinicDB,DeepLab_V3+,DiceWithGaussianLoss,4.0,78.0,0.828671992,0.889664233,0.944225967,0.875535727,0.889664233
255,CVC-ClinicDB,DeepLab_V3+,FocalWithSSIMLoss,0.0,47.0,0.78038913,0.850292444,0.932193816,0.834069729,0.850292444
256,CVC-ClinicDB,DeepLab_V3+,FocalWithSSIMLoss,1.0,117.0,0.793979764,0.863398433,0.91212976,0.870456636,0.863398433
257,CVC-ClinicDB,DeepLab_V3+,FocalWithSSIMLoss,2.0,57.0,0.800949752,0.868535459,0.904959798,0.876753151,0.868535459
258,CVC-ClinicDB,DeepLab_V3+,FocalWithSSIMLoss,3.0,105.0,0.792850614,0.860043406,0.917303383,0.859758019,0.860043406
259,CVC-ClinicDB,DeepLab_V3+,FocalWithSSIMLoss,4.0,62.0,0.826361239,0.895849884,0.910993874,0.896011174,0.895849884
260,CVC-ClinicDB,DeepLab_V3+,FocalWithContextualLoss,0.0,43.0,0.743721485,0.802469671,0.950880229,0.784724653,0.802469671
261,CVC-ClinicDB,DeepLab_V3+,FocalWithContextualLoss,1.0,85.0,0.767278254,0.832808018,0.921185434,0.829434812,0.832808018
262,CVC-ClinicDB,DeepLab_V3+,FocalWithContextualLoss,2.0,56.0,0.769420564,0.8455019,0.885745823,0.866769373,0.845501959
263,CVC-ClinicDB,DeepLab_V3+,FocalWithContextualLoss,3.0,63.0,0.769576013,0.826595545,0.94184494,0.819545805,0.826595545
264,CVC-ClinicDB,DeepLab_V3+,FocalWithContextualLoss,4.0,92.0,0.816649675,0.880938053,0.933341265,0.873513401,0.880938113
265,CVC-ClinicDB,DeepLab_V3+,BCEWithContextualLoss,0.0,81.0,0.810109138,0.87143749,0.923505723,0.865578413,0.87143749
266,CVC-ClinicDB,DeepLab_V3+,BCEWithContextualLoss,1.0,74.0,0.804366529,0.872778296,0.911152422,0.874588192,0.872778296
267,CVC-ClinicDB,DeepLab_V3+,BCEWithContextualLoss,2.0,71.0,0.807601154,0.877457082,0.906073391,0.885174751,0.877457082
268,CVC-ClinicDB,DeepLab_V3+,BCEWithContextualLoss,3.0,127.0,0.81467098,0.878564298,0.92997849,0.87204212,0.878564239
269,CVC-ClinicDB,DeepLab_V3+,BCEWithContextualLoss,4.0,93.0,0.844705462,0.90808171,0.927928627,0.900071204,0.90808171
270,CVC-ClinicDB,DeepLab_V3+,IoUWithTVLoss_tar,0.0,51.0,0.808283091,0.877262414,0.869523048,0.907613873,0.877262473
271,CVC-ClinicDB,DeepLab_V3+,IoUWithTVLoss_tar,1.0,47.0,0.78887254,0.863077641,0.873391986,0.900004208,0.863077641
272,CVC-ClinicDB,DeepLab_V3+,IoUWithTVLoss_tar,2.0,31.0,0.787595809,0.866041303,0.84691304,0.926843345,0.866041303
273,CVC-ClinicDB,DeepLab_V3+,IoUWithTVLoss_tar,3.0,76.0,0.802384675,0.86860007,0.873821139,0.902569115,0.86860007
274,CVC-ClinicDB,DeepLab_V3+,IoUWithTVLoss_tar,4.0,57.0,0.831629515,0.901334167,0.874968231,0.941859722,0.901334047
275,CVC-ClinicDB,DeepLab_V3+,DiceWeightedLoss,0.0,51.0,0.159210697,0.257742375,0.169211581,0.781312466,0.257742405
276,CVC-ClinicDB,DeepLab_V3+,DiceWeightedLoss,1.0,56.0,0.168250963,0.268847644,0.183085606,0.780693352,0.268847644
277,CVC-ClinicDB,DeepLab_V3+,DiceWeightedLoss,2.0,34.0,0.163825691,0.26162231,0.175716117,0.798809469,0.26162231
278,CVC-ClinicDB,DeepLab_V3+,DiceWeightedLoss,3.0,53.0,0.165942743,0.266319811,0.176003039,0.782946885,0.266319811
279,CVC-ClinicDB,DeepLab_V3+,DiceWeightedLoss,4.0,22.0,0.161570713,0.264258742,0.171613291,0.808106422,0.264258742
280,CVC-ClinicDB,DeepLab_V3+,BCEWeightedLoss,0.0,38.0,0.161552489,0.260240644,0.170387983,0.813280106,0.260240644
281,CVC-ClinicDB,DeepLab_V3+,BCEWeightedLoss,1.0,40.0,0.179912925,0.283632696,0.192876264,0.803881705,0.283632696
282,CVC-ClinicDB,DeepLab_V3+,BCEWeightedLoss,2.0,47.0,0.186420217,0.29166922,0.202897891,0.787894189,0.29166922
283,CVC-ClinicDB,DeepLab_V3+,BCEWeightedLoss,3.0,41.0,0.169006586,0.271343529,0.180501804,0.772678733,0.271343529
284,CVC-ClinicDB,DeepLab_V3+,BCEWeightedLoss,4.0,65.0,0.172475472,0.279950857,0.181915745,0.837300897,0.279950827
285,CVC-ClinicDB,DeepLab_V3+,IoUWeightedLoss,0.0,94.0,0.799781919,0.857753515,0.918478429,0.866240263,0.857753515
286,CVC-ClinicDB,DeepLab_V3+,IoUWeightedLoss,1.0,33.0,0.798683405,0.864540279,0.912520468,0.866804123,0.864540279
287,CVC-ClinicDB,DeepLab_V3+,IoUWeightedLoss,2.0,21.0,0.789397895,0.860993683,0.89023906,0.884874165,0.860993803
288,CVC-ClinicDB,DeepLab_V3+,IoUWeightedLoss,3.0,48.0,0.798107505,0.863204181,0.924571812,0.859918833,0.863204181
289,CVC-ClinicDB,DeepLab_V3+,IoUWeightedLoss,4.0,46.0,0.834364951,0.89976716,0.920639932,0.894988954,0.89976716
290,CVC-ClinicDB,DeepLab_V3+,FocalWithEdgeLoss,0.0,44.0,0.821327269,0.881967366,0.919188678,0.886179864,0.881967366
291,CVC-ClinicDB,DeepLab_V3+,FocalWithEdgeLoss,1.0,39.0,0.81213814,0.884745657,0.894261837,0.891845226,0.884745657
292,CVC-ClinicDB,DeepLab_V3+,FocalWithEdgeLoss,2.0,77.0,0.804152846,0.873095632,0.89147234,0.885599971,0.873095632
293,CVC-ClinicDB,DeepLab_V3+,FocalWithEdgeLoss,3.0,48.0,0.812229693,0.878523409,0.908873558,0.885068834,0.878523409
294,CVC-ClinicDB,DeepLab_V3+,FocalWithEdgeLoss,4.0,47.0,0.843065202,0.907757759,0.925341189,0.904630601,0.907757759
295,CVC-ClinicDB,DeepLab_V3+,BCEWithEdgeLoss,0.0,96.0,0.816095591,0.87710011,0.914429963,0.886401236,0.87710011
296,CVC-ClinicDB,DeepLab_V3+,BCEWithEdgeLoss,1.0,72.0,0.792827666,0.868087709,0.900465369,0.871999681,0.868087709
297,CVC-ClinicDB,DeepLab_V3+,BCEWithEdgeLoss,2.0,54.0,0.796952486,0.868304551,0.89312464,0.885296822,0.868304491
298,CVC-ClinicDB,DeepLab_V3+,BCEWithEdgeLoss,3.0,77.0,0.79459399,0.859593511,0.912854552,0.85893023,0.859593451
299,CVC-ClinicDB,DeepLab_V3+,BCEWithEdgeLoss,4.0,67.0,0.816074491,0.887845576,0.914217293,0.876579344,0.887845576
300,CVC-ClinicDB,ColonSegNet,IoUWithGaussianLoss,0.0,73.0,0.621773899,0.709698319,0.823968887,0.705919683,0.709698379
301,CVC-ClinicDB,ColonSegNet,IoUWithGaussianLoss,1.0,88.0,0.58314383,0.6881392,0.810248256,0.67723608,0.6881392
302,CVC-ClinicDB,ColonSegNet,IoUWithGaussianLoss,2.0,64.0,0.533378005,0.640943587,0.775343418,0.628256083,0.640943587
303,CVC-ClinicDB,ColonSegNet,IoUWithGaussianLoss,3.0,62.0,0.61431098,0.708451807,0.805912971,0.69218719,0.708451807
304,CVC-ClinicDB,ColonSegNet,IoUWithGaussianLoss,4.0,50.0,0.561914384,0.6716609,0.800467491,0.65065974,0.6716609
305,CVC-ClinicDB,ColonSegNet,BCEWithGaussianLoss,0.0,93.0,0.614885986,0.711608768,0.784452796,0.710801542,0.711608768
306,CVC-ClinicDB,ColonSegNet,BCEWithGaussianLoss,1.0,87.0,0.606824517,0.71414125,0.809394538,0.718443751,0.71414125
307,CVC-ClinicDB,ColonSegNet,BCEWithGaussianLoss,2.0,48.0,0.642466724,0.741542459,0.806342304,0.747921407,0.741542399
308,CVC-ClinicDB,ColonSegNet,BCEWithGaussianLoss,3.0,50.0,0.605521023,0.701409817,0.781881273,0.705007851,0.701409757
309,CVC-ClinicDB,ColonSegNet,BCEWithGaussianLoss,4.0,47.0,0.609431088,0.718825936,0.87294668,0.672953427,0.718825936
310,CVC-ClinicDB,ColonSegNet,DiceWithGaussianLoss,0.0,73.0,0.621773899,0.709698319,0.823968887,0.705919683,0.709698379
311,CVC-ClinicDB,ColonSegNet,DiceWithGaussianLoss,1.0,88.0,0.58314383,0.6881392,0.810248256,0.67723608,0.6881392
312,CVC-ClinicDB,ColonSegNet,DiceWithGaussianLoss,2.0,64.0,0.533378005,0.640943587,0.775343418,0.628256083,0.640943587
313,CVC-ClinicDB,ColonSegNet,DiceWithGaussianLoss,3.0,62.0,0.61431098,0.708451807,0.805912971,0.69218719,0.708451807
314,CVC-ClinicDB,ColonSegNet,DiceWithGaussianLoss,4.0,50.0,0.561914384,0.6716609,0.800467491,0.65065974,0.6716609
315,CVC-ClinicDB,ColonSegNet,FocalWithSSIMLoss,0.0,63.0,0.623546064,0.720050931,0.753169,0.747061074,0.720050991
316,CVC-ClinicDB,ColonSegNet,FocalWithSSIMLoss,1.0,46.0,0.595655799,0.700630844,0.744356275,0.747172177,0.700630844
317,CVC-ClinicDB,ColonSegNet,FocalWithSSIMLoss,2.0,90.0,0.626772523,0.7302984,0.830579698,0.718529165,0.73029834
318,CVC-ClinicDB,ColonSegNet,FocalWithSSIMLoss,3.0,60.0,0.616544366,0.717656195,0.800795496,0.723240197,0.717656195
319,CVC-ClinicDB,ColonSegNet,FocalWithSSIMLoss,4.0,61.0,0.607113898,0.717065215,0.809818625,0.702509403,0.717065215
320,CVC-ClinicDB,ColonSegNet,FocalWithContextualLoss,0.0,46.0,0.636855483,0.726410449,0.814603269,0.722534657,0.726410449
321,CVC-ClinicDB,ColonSegNet,FocalWithContextualLoss,1.0,66.0,0.657278061,0.755648196,0.811865211,0.783602774,0.755648196
322,CVC-ClinicDB,ColonSegNet,FocalWithContextualLoss,2.0,100.0,0.657247126,0.75547868,0.830302477,0.771767676,0.755478621
323,CVC-ClinicDB,ColonSegNet,FocalWithContextualLoss,3.0,78.0,0.643968284,0.734023571,0.867267489,0.706455469,0.734023571
324,CVC-ClinicDB,ColonSegNet,FocalWithContextualLoss,4.0,87.0,0.655836344,0.74925673,0.864720643,0.723817527,0.74925673
325,CVC-ClinicDB,ColonSegNet,BCEWithContextualLoss,0.0,82.0,0.602688491,0.696541131,0.867669642,0.669253528,0.696541131
326,CVC-ClinicDB,ColonSegNet,BCEWithContextualLoss,1.0,77.0,0.704731226,0.787499189,0.837092996,0.791315138,0.787499189
327,CVC-ClinicDB,ColonSegNet,BCEWithContextualLoss,2.0,60.0,0.659583509,0.752336025,0.8578282,0.747180164,0.752336085
328,CVC-ClinicDB,ColonSegNet,BCEWithContextualLoss,3.0,55.0,0.611164033,0.710532784,0.730209827,0.753380895,0.710532784
329,CVC-ClinicDB,ColonSegNet,BCEWithContextualLoss,4.0,41.0,0.609372318,0.715111375,0.804337025,0.705515504,0.715111375
330,CVC-ClinicDB,ColonSegNet,IoUWithTVLoss_tar,0.0,85.0,0.570793331,0.672202706,0.789838552,0.678089499,0.672202706
331,CVC-ClinicDB,ColonSegNet,IoUWithTVLoss_tar,1.0,86.0,0.578020513,0.689745665,0.749322355,0.729615986,0.689745605
332,CVC-ClinicDB,ColonSegNet,IoUWithTVLoss_tar,2.0,78.0,0.561847627,0.673431814,0.732893646,0.73075211,0.673431814
333,CVC-ClinicDB,ColonSegNet,IoUWithTVLoss_tar,3.0,156.0,0.588066757,0.680879116,0.730538487,0.71217984,0.680879116
334,CVC-ClinicDB,ColonSegNet,IoUWithTVLoss_tar,4.0,109.0,0.583360493,0.690413713,0.750719666,0.700906157,0.690413713
335,CVC-ClinicDB,ColonSegNet,DiceWeightedLoss,0.0,0.0,0.148394167,0.239381596,0.161004022,0.773973405,0.239381626
336,CVC-ClinicDB,ColonSegNet,DiceWeightedLoss,1.0,0.0,0.162327424,0.255887985,0.176320076,0.77677542,0.255887985
337,CVC-ClinicDB,ColonSegNet,DiceWeightedLoss,2.0,3.0,0.167574227,0.26613912,0.178966612,0.81900984,0.26613912
338,CVC-ClinicDB,ColonSegNet,DiceWeightedLoss,3.0,2.0,0.173086718,0.272911668,0.185023442,0.827952802,0.272911668
339,CVC-ClinicDB,ColonSegNet,DiceWeightedLoss,4.0,0.0,0.18366158,0.284817576,0.198299706,0.805649221,0.284817576
340,CVC-ClinicDB,ColonSegNet,BCEWeightedLoss,0.0,0.0,0.147349417,0.237520948,0.16786699,0.691179156,0.237520948
341,CVC-ClinicDB,ColonSegNet,BCEWeightedLoss,1.0,0.0,0.132172629,0.217586353,0.1475472,0.695450962,0.217586353
342,CVC-ClinicDB,ColonSegNet,BCEWeightedLoss,2.0,4.0,0.134643465,0.223887056,0.148758799,0.747232795,0.223887071
343,CVC-ClinicDB,ColonSegNet,BCEWeightedLoss,3.0,0.0,0.169996798,0.265914977,0.18176879,0.830634236,0.265914977
344,CVC-ClinicDB,ColonSegNet,BCEWeightedLoss,4.0,0.0,0.179047525,0.279262215,0.197406515,0.761162341,0.279262215
345,CVC-ClinicDB,ColonSegNet,IoUWeightedLoss,0.0,75.0,0.603570342,0.69263202,0.807384789,0.682168543,0.69263202
346,CVC-ClinicDB,ColonSegNet,IoUWeightedLoss,1.0,90.0,0.578815103,0.686729252,0.827184796,0.678022623,0.686729252
347,CVC-ClinicDB,ColonSegNet,IoUWeightedLoss,2.0,65.0,0.555140316,0.666336119,0.749246657,0.704466164,0.666336119
348,CVC-ClinicDB,ColonSegNet,IoUWeightedLoss,3.0,123.0,0.583995759,0.685427845,0.801555157,0.678380251,0.685427845
349,CVC-ClinicDB,ColonSegNet,IoUWeightedLoss,4.0,66.0,0.565334499,0.674077868,0.804533958,0.657703161,0.674077868
350,CVC-ClinicDB,ColonSegNet,FocalWithEdgeLoss,0.0,89.0,0.684408486,0.767273962,0.829525173,0.771938622,0.767273962
351,CVC-ClinicDB,ColonSegNet,FocalWithEdgeLoss,1.0,129.0,0.653104544,0.744012475,0.855739057,0.735786378,0.744012475
352,CVC-ClinicDB,ColonSegNet,FocalWithEdgeLoss,2.0,73.0,0.650972903,0.754619598,0.836213529,0.758974135,0.754619598
353,CVC-ClinicDB,ColonSegNet,FocalWithEdgeLoss,3.0,79.0,0.641888142,0.733929276,0.781935871,0.728811264,0.733929276
354,CVC-ClinicDB,ColonSegNet,FocalWithEdgeLoss,4.0,53.0,0.606732666,0.709061384,0.833540499,0.68730551,0.709061384
355,CVC-ClinicDB,ColonSegNet,BCEWithEdgeLoss,0.0,54.0,0.577441871,0.675694287,0.816777229,0.666541576,0.675694287
356,CVC-ClinicDB,ColonSegNet,BCEWithEdgeLoss,1.0,102.0,0.605497837,0.706451833,0.795845151,0.699957192,0.706451833
357,CVC-ClinicDB,ColonSegNet,BCEWithEdgeLoss,2.0,59.0,0.63805455,0.738735318,0.809846222,0.735556185,0.738735378
358,CVC-ClinicDB,ColonSegNet,BCEWithEdgeLoss,3.0,55.0,0.604221106,0.700276375,0.791696608,0.698419154,0.700276375
359,CVC-ClinicDB,ColonSegNet,BCEWithEdgeLoss,4.0,94.0,0.602276683,0.708667934,0.851811111,0.665215492,0.708667934
360,CVC-ClinicDB,FCBFormer,IoUWithGaussianLoss,0.0,26.0,0.839052737,0.893715084,0.90280211,0.894224048,0.893715084
361,CVC-ClinicDB,FCBFormer,IoUWithGaussianLoss,1.0,13.0,0.821833849,0.886808872,0.886003613,0.910938799,0.886808872
362,CVC-ClinicDB,FCBFormer,IoUWithGaussianLoss,2.0,127.0,0.833299279,0.894676208,0.897257984,0.914444327,0.894676328
363,CVC-ClinicDB,FCBFormer,IoUWithGaussianLoss,3.0,38.0,0.824840307,0.888325989,0.913357854,0.8819049,0.888326049
364,CVC-ClinicDB,FCBFormer,IoUWithGaussianLoss,4.0,55.0,0.860475957,0.919271708,0.945765734,0.906116903,0.919271708
365,CVC-ClinicDB,FCBFormer,BCEWithGaussianLoss,0.0,62.0,0.838309884,0.895291507,0.894847512,0.909707248,0.895291507
366,CVC-ClinicDB,FCBFormer,BCEWithGaussianLoss,1.0,22.0,0.803026259,0.878490031,0.886308074,0.890423357,0.878490031
367,CVC-ClinicDB,FCBFormer,BCEWithGaussianLoss,2.0,154.0,0.840913057,0.903144836,0.906293988,0.911631703,0.903144836
368,CVC-ClinicDB,FCBFormer,BCEWithGaussianLoss,3.0,16.0,0.820109546,0.886286736,0.910933077,0.890251398,0.886286736
369,CVC-ClinicDB,FCBFormer,BCEWithGaussianLoss,4.0,37.0,0.843964815,0.906795025,0.925727725,0.905263782,0.906795025
370,CVC-ClinicDB,FCBFormer,DiceWithGaussianLoss,0.0,26.0,0.839052737,0.893715084,0.90280211,0.894224048,0.893715084
371,CVC-ClinicDB,FCBFormer,DiceWithGaussianLoss,1.0,13.0,0.821833849,0.886808872,0.886003613,0.910938799,0.886808872
372,CVC-ClinicDB,FCBFormer,DiceWithGaussianLoss,2.0,127.0,0.833299279,0.894676208,0.897257984,0.914444327,0.894676328
373,CVC-ClinicDB,FCBFormer,DiceWithGaussianLoss,3.0,38.0,0.824840307,0.888325989,0.913357854,0.8819049,0.888326049
374,CVC-ClinicDB,FCBFormer,DiceWithGaussianLoss,4.0,55.0,0.860475957,0.919271708,0.945765734,0.906116903,0.919271708
375,CVC-ClinicDB,FCBFormer,FocalWithSSIMLoss,0.0,75.0,0.842384577,0.897514582,0.901233613,0.912769258,0.897514582
376,CVC-ClinicDB,FCBFormer,FocalWithSSIMLoss,1.0,64.0,0.810777724,0.878923774,0.885150731,0.899724841,0.878923774
377,CVC-ClinicDB,FCBFormer,FocalWithSSIMLoss,2.0,51.0,0.834094465,0.898141563,0.889776587,0.926835716,0.898141563
378,CVC-ClinicDB,FCBFormer,FocalWithSSIMLoss,3.0,36.0,0.822643995,0.88521117,0.922290444,0.882316887,0.88521117
379,CVC-ClinicDB,FCBFormer,FocalWithSSIMLoss,4.0,92.0,0.845060587,0.90605855,0.925744832,0.908891618,0.90605855
380,CVC-ClinicDB,FCBFormer,FocalWithContextualLoss,0.0,119.0,0.81985575,0.876082003,0.889458001,0.885612309,0.876082003
381,CVC-ClinicDB,FCBFormer,FocalWithContextualLoss,1.0,39.0,0.811436772,0.879071653,0.884296656,0.912315667,0.879071653
382,CVC-ClinicDB,FCBFormer,FocalWithContextualLoss,2.0,34.0,0.832105517,0.891792715,0.906307697,0.906609356,0.891792715
383,CVC-ClinicDB,FCBFormer,FocalWithContextualLoss,3.0,16.0,0.816041589,0.875106931,0.940824211,0.86527276,0.875106931
384,CVC-ClinicDB,FCBFormer,FocalWithContextualLoss,4.0,32.0,0.849445701,0.904496729,0.932664871,0.903661668,0.90449667
385,CVC-ClinicDB,FCBFormer,BCEWithContextualLoss,0.0,31.0,0.831093311,0.890131235,0.887830436,0.902373493,0.890131235
386,CVC-ClinicDB,FCBFormer,BCEWithContextualLoss,1.0,57.0,0.818244159,0.883787215,0.894593775,0.8921749,0.883787215
387,CVC-ClinicDB,FCBFormer,BCEWithContextualLoss,2.0,10.0,0.824776649,0.889243126,0.885722399,0.911011815,0.889243007
388,CVC-ClinicDB,FCBFormer,BCEWithContextualLoss,3.0,40.0,0.825948715,0.88834995,0.910223901,0.89360255,0.88835007
389,CVC-ClinicDB,FCBFormer,BCEWithContextualLoss,4.0,179.0,0.865993261,0.924242675,0.939020991,0.918705583,0.924242675
390,CVC-ClinicDB,FCBFormer,IoUWithTVLoss_tar,0.0,67.0,0.838157952,0.894904017,0.881526232,0.923331797,0.894904017
391,CVC-ClinicDB,FCBFormer,IoUWithTVLoss_tar,1.0,47.0,0.82257241,0.891205668,0.870894313,0.935395241,0.891205668
392,CVC-ClinicDB,FCBFormer,IoUWithTVLoss_tar,2.0,89.0,0.828112125,0.890900135,0.873578072,0.928156435,0.890900135
393,CVC-ClinicDB,FCBFormer,IoUWithTVLoss_tar,3.0,62.0,0.837921798,0.900271058,0.896215618,0.917911708,0.900271058
394,CVC-ClinicDB,FCBFormer,IoUWithTVLoss_tar,4.0,27.0,0.858336091,0.918838024,0.918386042,0.930070102,0.918838024
