,Unnamed: 0.1,Unnamed: 0,name,type,images,labels
124,124,124,breast-cancer-benign:train:0125,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_211.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_211.jpg
125,125,125,breast-cancer-benign:train:0126,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_212.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_212.jpg
126,126,126,breast-cancer-benign:train:0127,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_216.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_216.jpg
127,127,127,breast-cancer-benign:train:0128,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_217.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_217.jpg
128,128,128,breast-cancer-benign:train:0129,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_219.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_219.jpg
129,129,129,breast-cancer-benign:train:0130,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_221.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_221.jpg
130,130,130,breast-cancer-benign:train:0131,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_223.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_223.jpg
131,131,131,breast-cancer-benign:train:0132,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_224.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_224.jpg
132,132,132,breast-cancer-benign:train:0133,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_225.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_225.jpg
133,133,133,breast-cancer-benign:train:0134,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_227.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_227.jpg
134,134,134,breast-cancer-benign:train:0135,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_228.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_228.jpg
135,135,135,breast-cancer-benign:train:0136,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_229.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_229.jpg
136,136,136,breast-cancer-benign:train:0137,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_231.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_231.jpg
137,137,137,breast-cancer-benign:train:0138,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_234.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_234.jpg
138,138,138,breast-cancer-benign:train:0139,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_236.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_236.jpg
139,139,139,breast-cancer-benign:train:0140,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_238.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_238.jpg
140,140,140,breast-cancer-benign:train:0141,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_239.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_239.jpg
141,141,141,breast-cancer-benign:train:0142,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_240.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_240.jpg
142,142,142,breast-cancer-benign:train:0143,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_241.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_241.jpg
143,143,143,breast-cancer-benign:train:0144,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_244.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_244.jpg
144,144,144,breast-cancer-benign:train:0145,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_245.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_245.jpg
145,145,145,breast-cancer-benign:train:0146,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_246.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_246.jpg
146,146,146,breast-cancer-benign:train:0147,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_247.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_247.jpg
147,147,147,breast-cancer-benign:train:0148,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_249.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_249.jpg
148,148,148,breast-cancer-benign:train:0149,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_251.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_251.jpg
149,149,149,breast-cancer-benign:train:0150,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_252.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_252.jpg
150,150,150,breast-cancer-benign:train:0151,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_253.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_253.jpg
151,151,151,breast-cancer-benign:train:0152,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_254.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_254.jpg
152,152,152,breast-cancer-benign:train:0153,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_257.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_257.jpg
153,153,153,breast-cancer-benign:train:0154,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_259.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_259.jpg
154,154,154,breast-cancer-benign:train:0155,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_261.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_261.jpg
155,155,155,breast-cancer-benign:train:0156,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_262.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_262.jpg
156,156,156,breast-cancer-benign:train:0157,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_269.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_269.jpg
157,157,157,breast-cancer-benign:train:0158,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_270.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_270.jpg
158,158,158,breast-cancer-benign:train:0159,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_274.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_274.jpg
159,159,159,breast-cancer-benign:train:0160,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_275.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_275.jpg
160,160,160,breast-cancer-benign:train:0161,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_277.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_277.jpg
161,161,161,breast-cancer-benign:train:0162,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_279.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_279.jpg
162,162,162,breast-cancer-benign:train:0163,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_282.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_282.jpg
163,163,163,breast-cancer-benign:train:0164,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_284.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_284.jpg
164,164,164,breast-cancer-benign:train:0165,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_286.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_286.jpg
165,165,165,breast-cancer-benign:train:0166,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_287.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_287.jpg
166,166,166,breast-cancer-benign:train:0167,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_288.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_288.jpg
167,167,167,breast-cancer-benign:train:0168,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_289.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_289.jpg
168,168,168,breast-cancer-benign:train:0169,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_291.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_291.jpg
169,169,169,breast-cancer-benign:train:0170,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_293.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_293.jpg
170,170,170,breast-cancer-benign:train:0171,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_294.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_294.jpg
171,171,171,breast-cancer-benign:train:0172,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_295.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_295.jpg
172,172,172,breast-cancer-benign:train:0173,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_296.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_296.jpg
173,173,173,breast-cancer-benign:train:0174,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_298.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_298.jpg
174,174,174,breast-cancer-benign:train:0175,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_299.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_299.jpg
175,175,175,breast-cancer-benign:train:0176,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_300.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_300.jpg
176,176,176,breast-cancer-benign:train:0177,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_302.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_302.jpg
177,177,177,breast-cancer-benign:train:0178,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_303.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_303.jpg
178,178,178,breast-cancer-benign:train:0179,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_304.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_304.jpg
179,179,179,breast-cancer-benign:train:0180,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_306.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_306.jpg
180,180,180,breast-cancer-benign:train:0181,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_307.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_307.jpg
181,181,181,breast-cancer-benign:train:0182,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_308.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_308.jpg
182,182,182,breast-cancer-benign:train:0183,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_310.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_310.jpg
183,183,183,breast-cancer-benign:train:0184,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_313.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_313.jpg
184,184,184,breast-cancer-benign:train:0185,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_314.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_314.jpg
185,185,185,breast-cancer-benign:train:0186,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_317.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_317.jpg
186,186,186,breast-cancer-benign:train:0187,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_319.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_319.jpg
187,187,187,breast-cancer-benign:train:0188,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_320.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_320.jpg
188,188,188,breast-cancer-benign:train:0189,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_323.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_323.jpg
189,189,189,breast-cancer-benign:train:0190,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_325.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_325.jpg
190,190,190,breast-cancer-benign:train:0191,breast-cancer-benign,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/images/image_329.jpg,/project/ahnailab/data/segmentation/breast-cancer/trainset_benign/labels/label_329.jpg
